ID,Label,city_name,county_name,idcard_cnt,arpu_225,busi_count,flow_mean,flow_median,flow_min,flow_max,flow_var,flow_sum,month_ids,flow_month,opposite_count,opposite_unique,voccalltype1,imeis,voc_calltype1,city_name_call,county_name_call,phone2opposite_mean,phone2opposite_median,phone2opposite_max,phone2oppo_sum_mean,phone2oppo_sum_median,phone2oppo_sum_max,call_dur_mean,call_dur_median,call_dur_max,call_dur_min,city_name_nunique,county_name_nunique,calltype_id_unique,voc_hour_mode,voc_hour_mode_count,voc_hour_nunique,voc_day_mode,voc_day_mode_count,voc_day_nunique,sms_count,sms_nunique,sms_rate,calltype_2,calltype_rate,hour_mode,hour_mode_count,hour_nunique,day_mode,day_mode_count,day_nunique,max1_sms,max2_sms,max3_sms,smsbi,max1_voc,max2_voc,max3_voc,vocsum,vocbi,count1,count2,count3,count4,count5,countbi2,countbi3,countbi4,countbi5,sum1,sum2,sum3,sum4,sum5,sumbi2,sumbi3,sumbi4,sumbi5,avg1,avg2,avg3,avg4,avg5,avgbi2,avgbi3,avgbi4,avgbi5,smssum,vocsum/60,moneycha,more20count,botcount,botbi
68c631df193890f28a13fbb94e4e8cf6e8ed2e9c87fd5969ce41bd901b255893e65d3f16d835a985717e3388028c666c48b214ad1ee06f82bb416117d49d1605,0,16,75,2,66.8,6,0.028222357,0.001316071,0.000514984,0.188881874,0.005020408,0.197556496,1,0.197556496,45,4,45,1,1,1,1,11.25,1,42,446,60,1638,39.64444444,26,246,5,1,1,1,16,9,10,4,4,21,92,7,13.14285714,92,1,13,35,10,3,8,22,5,5,5,0.163043478,2,2,2,45,0.133333333,2,1,4,0,0,0.2,0.8,0,0,0.00481987,0.188881874,0.003854752,0,0,0.979999901,0.020000099,0,0,0.002409935,0.188881874,0.000963688,0,0,0.979999901,0.005000025,0,0,0,29.73333333,62.34,45,29,0.644444444
df4937bc3b1af99a80c7821c23af00f4c4d03da277dd24339ff6b4dfd0418c336595861b633977a4028f99af4c0648a42b072607b855a5eb92b9cd473e3fc3bc,1,1,39,5,,0,0,0,0,0,,0,0,,625,605,625,2,1,0,0,1.033057851,1,3,53.69090909,48,224,51.9728,46,194,1,0,0,1,13,96,13,14,109,9,311,98,3.173469388,211,0.678456592,11,57,13,12,63,14,17,15,15,0.151125402,27,25,24,625,0.1216,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,541.3833333,-91.2075,625,501,0.8016
91438eeb2cc2c487e328c63b68463007f0181b1dec8cf5814e7aaddae2857579b011d448213ba785bfdeea9aed67d2e71c0b42f5d28b70387866401af073a999,1,5,97,5,56.27,23,3.233009179,0.008413315,0.000571251,75.95690346,239.9769901,77.59222031,1,77.59222031,134,124,119,4,0.888059701,2,3,1.080645161,1,3,91.72580645,34.5,1026,84.88059701,33.5,777,3,2,3,2,16,25,10,17,130,3,115,7,16.42857143,105,0.913043478,9,35,9,17,60,6,30,15,11,0.486956522,25,18,16,134,0.440298507,18,2,3,1,0,0.333333333,0.5,0.166666667,0,77.01984978,0.052750587,0.477572441,0.042047501,0,0.092161606,0.834376364,0.073462029,0,4.278880543,0.026375294,0.159190814,0.042047501,0,0.046080803,0.278125455,0.073462029,0,0,187.6833333,28.1175,119,97,0.81512605
5e5359362d394fc7bfd0c1d424028a61de81784c3f08f1eeb8f783ca5485f2546df2014b11c26cda9c2303b4bb6f8430c233b76990a1e55a6b294b98f0027069,0,16,81,1,49,266,176.1356121,0.84566021,0.00045681,12952.89783,1304371.047,50022.51383,1,50022.51383,41,15,7,1,0.170731707,1,1,2.733333333,1,18,217.8,58,1177,79.68292683,28,752,7,2,3,2,18,7,15,2,3,20,213,32,6.65625,213,1,14,27,19,15,17,28,11,5,5,0.098591549,2,2,2,41,0.146341463,210,7,46,21,0,0.094594595,0.621621622,0.283783784,0,47486.86236,774.8015003,1660.156156,100.6938095,0,0.305563091,0.65472569,0.039711219,0,226.127916,110.6859286,36.09035121,4.79494331,0,0.04365187,0.014233167,0.00189101,0,0,5.633333333,48.155,,,
2772900b9c95bbdd62dcb1ba4222c03a94c5e6da91e3e455bd5fa6ea25d4eef31ccf362338d1343b86cc8dcc70c76e3a755d164968228449cb5331697d7a55a8,1,16,41,5,,11,10.12576564,0.003373146,0.000734329,121.2627106,1224.936741,121.5091877,1,121.5091877,,,,,,,,,,,,,,,,,,,,,,,,,,,84,9,9.333333333,76,0.904761905,16,28,8,15,36,3,28,23,11,0.738095238,,,,,,7,1,4,0,0,0.2,0.8,0,0,121.4773407,0.018301964,0.013545036,0,0,0.574684075,0.425315925,0,0,17.35390581,0.018301964,0.003386259,0,0,0.574684075,0.106328981,0,0,5,0,-0.5,,,
117c9a8620c18e557d83478dc335f3ae67bdcb2d710e70a98072c94559bf60f31841e5e1f80b52281b72ea5ddd75c677dfce24e46db113ffa03744b2a97bb8b1,0,19,124,2,5,90,154.204994,0.200593948,0.000650406,10308.75672,1169566.529,14341.06444,1,14341.06444,1,1,1,1,1,1,1,1,1,1,54,54,54,54,54,54,54,1,1,1,12,1,1,10,1,1,60,20,3,60,1,9,10,15,7,8,21,5,4,3,0.2,1,0,0,1,1,64,4,10,14,1,0.137931034,0.344827586,0.482758621,0.034482759,14139.11262,87.62253666,93.27155781,16.96313286,4.094593048,0.43387842,0.461850543,0.083995939,0.020275098,220.9236347,21.90563416,9.327155781,1.211652347,4.094593048,0.108469605,0.046185054,0.00599971,0.020275098,0,0.9,49.865,,,
058d4b5dc53b7b869d34446612fe1dafbd3347775adb9ece089462b29924ebdd92d13291cebf59bbd5b7a6eabe13dd14bfe3304f6c8ba2974e2b8c285a375b34,0,8,18,3,11.63,167,105.1710587,0.446475506,0.000915527,9898.536464,620550.9305,19351.4748,1,19351.4748,414,86,262,1,0.632850242,2,4,4.813953488,2,50,348.3255814,136.5,3404,72.35748792,36.5,982,1,2,6,2,14,57,16,28,35,29,168,66,2.545454545,158,0.94047619,10,23,14,29,21,27,9,9,6,0.142857143,10,9,8,414,0.065217391,127,7,32,18,0,0.122807018,0.561403509,0.315789474,0,18686.40955,217.6273851,430.7932692,16.64459229,0,0.32722712,0.647745874,0.025027007,0,147.1370831,31.08962645,13.46228966,0.924699571,0,0.046746731,0.020242059,0.001390389,0,10,340.6,49.54,262,154,0.58778626
64c37cbbd3eeaf8926f8306425c6805068be1f6cc229c892c41333b586df334c46e1faefe24446b4d69fbd14fdf39d211dfb3e1584397ae2aad2235e08ebf9f0,0,11,133,1,49.1,180,12.94093968,0.253038406,0.00043869,783.5823431,3873.97477,2510.542297,1,2510.542297,89,53,43,1,0.483146067,2,2,1.679245283,1,7,90.86792453,53,453,54.11235955,35,371,2,2,3,2,10,20,13,28,11,27,197,72,2.736111111,194,0.984771574,9,26,18,1,40,28,15,11,8,0.172588832,7,7,4,89,0.202247191,136,8,33,17,0,0.137931034,0.568965517,0.293103448,0,2295.843597,83.36840916,84.31366158,47.01662922,0,0.38830421,0.392706903,0.218988886,0,16.88120292,10.42105114,2.554959442,2.765684072,0,0.048538026,0.011900209,0.012881699,0,3,35.31666667,43.5025,43,32,0.744186047
b1aef4482c52ddd79f90209e8446be7281ceb7c372775affb71dd54d4d6704e22bc1cf95a5ca029b2bafeeb0ff02981b0250319ef219953e38936a574f7ff477,0,8,18,1,39.55,155,125.2150535,0.223486423,0.00043869,8071.900492,694969.923,20785.69888,1,20785.69888,31,6,31,1,1,2,2,5.166666667,1.5,23,222.8333333,105.5,723,43.12903226,34,196,4,2,2,1,9,7,12,8,6,17,66,8,8.25,66,1,10,41,9,3,41,10,33,5,4,0.636363636,2,2,2,31,0.193548387,125,7,19,15,0,0.170731707,0.463414634,0.365853659,0,19866.10777,215.6487331,667.4457932,36.49658108,0,0.234505022,0.725807142,0.039687836,0,158.9288622,30.80696188,35.12872596,2.433105405,0,0.033500717,0.038200376,0.002645856,0,0,22.28333333,36.2075,31,16,0.516129032
f9fe1a8f5b650eab23da1b6e4086717c2fe4faeb892e591050610b51cc4d77548df95f4cc1b65cf0b937196f46d3b1b2323701f7ce40e35d1991fc86486b7d6b,0,11,68,3,135.4,63,7.205574888,0.05417347,0.000182152,396.9353676,2113.13564,540.4181166,1,540.4181166,13,7,2,1,0.153846154,1,2,1.857142857,1,6,61.85714286,16,209,33.30769231,21,165,7,1,2,2,9,3,8,1,2,8,143,27,5.296296296,136,0.951048951,10,26,17,27,13,28,5,5,5,0.104895105,1,1,1,13,0.230769231,50,4,14,6,1,0.16,0.56,0.24,0.04,523.6056643,7.887374878,5.645734787,3.273866653,0.005475998,0.46913887,0.335806739,0.19472868,0.000325711,10.47211329,1.971843719,0.40326677,0.545644442,0.005475998,0.117284717,0.023986196,0.03245478,0.000325711,7,0.633333333,134.605,,,
a7188ca57414ddc49b9bd36b2ec42bdc0a7e627c82ab8a95a05602f769bc5b345e71461b2f6fed7a4c8292647101d003fae60140531497b41cc8689e23e5716a,0,16,41,1,19,50,1.141232491,0.083298206,7.44E-05,20.83986568,12.08421435,59.34408951,1,59.34408951,10,5,10,1,1,1,2,2,2,4,254.8,49,969,127.4,33.5,926,16,1,2,1,7,2,8,15,2,8,25,7,3.571428571,25,1,16,8,9,1,11,7,5,4,4,0.52,1,1,1,10,0.3,32,3,14,3,0,0.15,0.7,0.15,0,54.97454834,2.032135963,2.110207558,0.227197647,0,0.465068502,0.482935731,0.051995768,0,1.717954636,0.677378654,0.150729111,0.075732549,0,0.155022834,0.034495409,0.017331923,0,0,21.23333333,15.815,,,
4fe38695acadb1d1f6517a8f99acd4bc2a5f5d3767e67510025af031f7f12519a4f0f50fcbb499ae2a3f34d74db65924300ffd65b78268533def3419abf5ed5d,0,16,75,2,66.8,0,0,0,0,0,,0,0,,3,3,,,,,,1,1,1,746,925,940,746,925,940,373,1,1,1,19,1,3,2,1,3,47,5,9.4,47,1,9,13,7,24,7,12,5,5,4,0.29787234,1,1,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8,,,
fb6ecff7bf5bcce272b367c070f85a09dc780bb3d2f2bebcd47babf83b97c6bc34c031fc9ff725a93d97a60137224fb8943f65613d9d31d8326c34332e201779,0,11,69,1,21,0,0,0,0,0,,0,0,,202,44,53,1,0.262376238,1,1,4.590909091,1,61,167.3409091,14.5,2317,36.45049505,25,248,1,1,1,2,17,30,16,23,15,30,49,7,7,49,1,17,12,13,22,7,16,5,4,3,0.244897959,5,5,4,202,0.069306931,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,16.635,53,23,0.433962264
cd725eba4350411e5e37a13db0a4a9fffaf6e4e66bce8a07ac5ae2b57dce19fe62c31ef6ae67c8f8fb5b858db5aac7448fabf5b78f0333881dd012d93163089c,0,11,76,1,15,256,73.09683504,0.459129333,0.000148773,4495.347374,164477.0561,20174.72647,1,20174.72647,44,39,14,1,0.318181818,1,2,1.128205128,1,3,86.64102564,16,1286,76.79545455,16,1286,1,1,3,2,11,11,11,4,8,22,315,99,3.181818182,315,1,10,51,17,22,31,30,9,8,7,0.076190476,3,3,2,44,0.181818182,195,8,42,31,0,0.098765432,0.518518519,0.382716049,0,17270.7387,686.4435606,2057.54137,160.0028458,0,0.236379632,0.708522738,0.055097631,0,88.56789074,85.80544508,48.98908025,5.161382121,0,0.029547454,0.016869589,0.001777343,0,0,27.85,100.8225,,,
00bc809df2dcc836e8488e1ee7e29c911336076b5190e09316ec4b8c3ad98a0afbc4d505af0771dc95854559a45245f3e40c50e2bdedc653d6ee5331f6604dbe,0,11,63,2,1.4,0,0,0,0,0,,0,0,,4,2,4,1,1,1,1,2,2,3,76.5,76.5,134,38.25,30.5,73,19,1,1,1,11,2,2,2,1,4,24,4,6,22,0.916666667,9,4,8,14,4,11,6,3,3,0.5,1,1,1,4,0.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.55,9.8175,,,
71b8acc95c32a821129e55a893f77f0641041aed649ea5c49b6a9f62c765052b5e338fb177073f13d53639dd9e8ccf87f58893dbc48bc9102e210e7308ab8c63,0,5,38,1,11.83,229,17.29759105,0.174835682,0.000551224,1568.299278,11593.53372,4186.017035,1,4186.017035,139,37,139,1,1,2,5,3.756756757,2,28,317.8108108,119,2690,84.5971223,43,782,4,2,5,1,9,16,16,17,10,28,308,71,4.338028169,307,0.996753247,11,35,18,9,26,30,14,12,7,0.107142857,6,5,4,139,0.107913669,182,8,33,19,0,0.133333333,0.55,0.316666667,0,3890.821621,141.0254087,116.1642685,38.00573635,0,0.477735772,0.393516509,0.12874772,0,21.37814077,17.62817609,3.520129348,2.000301913,0,0.059716971,0.011924743,0.006776196,0,1,195.9833333,81.3325,139,78,0.561151079
506398d1505ff64c61b8526ee6c72fa554f41feeba852d66e902d339f9ab96b5b39ceb540ba1db5ed3ae8c769efe2b8d570063ca0e1bbdb4085dfc4039d1613d,0,11,76,1,53.95,138,24.87697279,0.157345772,0.000183105,1079.635133,10138.80842,3781.299865,1,3781.299865,107,13,86,1,0.803738318,1,1,8.230769231,4,57,617.2307692,262,1990,74.99065421,28,1095,3,1,1,2,12,18,17,29,13,23,241,42,5.738095238,239,0.991701245,8,48,17,29,17,29,9,8,8,0.10373444,5,5,4,107,0.130841121,102,7,26,17,0,0.14,0.52,0.34,0,3194.429444,53.79442883,231.9757462,301.1002455,0,0.091663214,0.395275921,0.513060865,0,31.31793573,7.684918404,8.922144083,17.71177915,0,0.013094745,0.01520292,0.030180051,0,2,87.95,40.5575,86,48,0.558139535
e062ff0b3804da146c72ec4d7cbeb00a3f990c84249231d6f0cd0dcbdc93149e49d523e16dc18d7da5334b6cd29981d169560f8548c26974fb3c810f90719d00,0,8,72,2,12.2,75,6.0764249,0.127346039,0.000452042,407.793458,1766.185184,577.2603655,1,577.2603655,65,30,30,1,0.461538462,1,1,2.166666667,1,12,301.6,234.5,1005,139.2,91,572,7,1,1,2,20,11,16,9,8,20,157,31,5.064516129,157,1,9,22,16,5,20,28,7,5,5,0.108280255,5,3,3,65,0.169230769,69,3,14,9,0,0.115384615,0.538461538,0.346153846,0,534.4907179,10.31265545,29.01644611,3.440546036,0,0.241120889,0.678435473,0.080443638,0,7.746242288,3.437551816,2.072603294,0.382282893,0,0.08037363,0.048459677,0.008938182,0,0,67.51666667,92.0725,30,8,0.266666667
9328ec662b8f0bf716de9058481f72cc9e4bf73c4a84ebe66de3d1bb045ba168142cb1082944b01a81f5236e17407e913d7b66faac7fe41f45412a4c0239d826,0,4,118,1,19,1,0.000307083,0.000307083,0.000307083,0.000307083,,0.000307083,1,0.000307083,23,8,23,1,1,1,1,2.875,2,7,232.5,116,724,80.86956522,44,643,1,1,1,1,13,5,12,25,4,9,28,6,4.666666667,28,1,14,8,6,15,7,12,5,5,3,0.464285714,2,2,2,23,0.260869565,0,0,1,0,0,0,1,0,0,0,0,0.000307083,0,0,0,1,0,0,0,0,0.000307083,0,0,0,1,0,0,0,31,14.35,23,10,0.434782609
b1dbd7978152d81ab442b78227171f8ac6443476782770823cc75f47521ea35fc3e1474727bb5202487d40a69bc9bd8aad4c507a29f24f4c798d1317725d6dda,0,22,139,2,1.3,25,0.037836357,0.015051842,0.001223564,0.424372673,0.006447657,1.02158165,1,1.02158165,15,9,13,2,0.866666667,1,1,1.666666667,1,5,210.8888889,84,1075,126.5333333,41,1075,7,1,1,2,11,2,11,30,6,7,35,5,7,35,1,18,13,7,4,13,6,13,6,5,0.685714286,2,1,1,15,0.266666667,19,2,6,0,0,0.25,0.75,0,0,0.735592842,0.095435143,0.190553665,0,0,0.333702369,0.666297631,0,0,0.038715413,0.047717571,0.031758944,0,0,0.166851184,0.111049605,0,0,0,30.9,5.395,,,
ce5d0f890fa131fbcf3a223d33f7c99e84a5bb0b533268d073d11a3f4c8c4556ac80534b1ded3f64c5b51b20c86ea2ffb7f666743b1e616762cdeb1866bc9cb3,0,16,81,2,69,0,0,0,0,0,,0,0,,48,12,31,2,0.645833333,0,0,4,1.5,23,331.5,155,1335,82.875,31.5,1263,1,0,0,2,9,8,15,17,7,21,128,8,16,127,0.9921875,16,18,13,20,17,25,12,6,6,0.1875,5,3,2,48,0.208333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.33333333,61,31,14,0.451612903
54577402ee78d6b3aa6439c6e15a7c65048977903eef0dc1fdd87775b26d2b608c206a2de10078645ceb431bbc4ab9bb9af0c777ba37229fcbae6621f4920890,1,11,133,1,183.4,167,159.0896841,0.266471386,0.000333786,16646.98299,1673751.106,28636.14313,1,28636.14313,277,145,190,1,0.685920578,2,9,1.910344828,1,21,261.7034483,90,1975,136.9927798,54,1753,1,3,11,2,14,30,19,12,26,30,282,99,2.848484848,212,0.75177305,19,41,17,7,46,29,20,15,13,0.170212766,11,10,7,277,0.101083032,130,8,27,15,0,0.16,0.54,0.3,0,26459.04911,248.4788332,1887.684314,40.93087292,0,0.114133258,0.867066051,0.018800691,0,203.531147,31.05985415,69.91423384,2.728724861,0,0.014266657,0.032113557,0.001253379,0,70,490.75,102.7875,190,97,0.510526316
6469ce8e1556d7f3535b30df38c4e8ba106aaf14f8e5936ae58d9f6f0278110ba744eebc31af24b5b1a7cf0f43e57467f54ba828d8394646990eb3c185f8b8d0,1,11,66,5,,0,0,0,0,0,,0,0,,8,8,8,1,1,0,0,1,1,1,105.375,107.5,230,105.375,107.5,230,19,0,0,1,11,8,1,2,8,1,1,1,1,1,1,11,1,1,2,1,1,1,0,0,1,8,0,0,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.05,-2.1075,,,
decbae68da1c2a251256f750a7c149abf070d188c369a9641ccca0cc91ef089152120d94bc4730d7bab7951b565f816be49574b9cc180f0fbdaf003e4aa2cadf,0,10,71,2,27.77,93,6.450692753,0.181334496,7.92E-05,238.9577188,670.9824794,651.519968,1,651.519968,44,15,44,1,1,1,1,2.933333333,1,13,442.1333333,73,4044,150.7272727,72.5,1097,1,1,1,1,17,11,11,11,9,14,172,35,4.914285714,166,0.965116279,17,45,18,10,48,21,39,7,7,0.308139535,5,3,3,44,0.25,69,5,17,10,0,0.15625,0.53125,0.3125,0,603.9718618,16.33380222,29.79704475,1.417259216,0,0.343521615,0.626671536,0.029806849,0,8.753215389,3.266760445,1.752767338,0.141725922,0,0.068704323,0.036863032,0.002980685,0,5,110.5333333,10.69,44,29,0.659090909
fff3a35165a7cd5538828fe636f20eb3377538816f8be48b1a5ea55ad30b163df7e27db582631e94e5f0c2c44a9898b1ace23a715f86c0d4439a92d18e0ce388,0,11,130,2,66.8,100,10.79340698,0.274097919,0.000595093,734.60009,4877.599861,1208.861582,1,1208.861582,71,10,61,1,0.85915493,1,4,7.1,3,38,600.3,337.5,1750,84.54929577,40,461,9,1,4,2,19,14,17,22,10,25,64,8,8,63,0.984375,18,10,15,6,6,23,5,5,4,0.21875,3,3,3,71,0.126760563,81,2,19,10,0,0.064516129,0.612903226,0.322580645,0,1130.145447,17.89571762,49.89728165,10.92313576,0,0.227344973,0.633888867,0.13876616,0,13.95241292,8.94785881,2.626172718,1.092313576,0,0.113672487,0.033362572,0.013876616,0,1,86.65,53.7025,61,16,0.262295082
dfd8cfd5617dada8bd4a265d164ae2379bc5abafdf275ef001d7cb9700ac09177719de007e068165aa70c53d287931725e8a0d41b1752e2fe787898388fae225,0,10,104,1,66.8,0,0,0,0,0,,0,0,,3,2,3,1,1,1,1,1.5,1.5,2,98,98,154,65.33333333,42,141,13,1,1,1,12,1,3,5,1,3,24,6,4,24,1,14,15,6,15,5,9,5,3,3,0.458333333,1,1,1,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.266666667,66.31,,,
c8c3b851965cd8c954d7ef511b5febf58af859442a8a737d799c48b6e418ced13168f8052d145d7f7775d02bcfd585bf67af23027f216a347586e0e064036c68,1,17,107,2,151,130,77.61489745,0.239953041,0.000117302,2716.263826,130012.2925,10710.85585,1,10710.85585,56,7,30,1,0.535714286,1,2,8,1,43,1583.285714,102,8615,197.9107143,55,2758,8,1,3,2,15,6,18,30,22,11,119,29,4.103448276,111,0.932773109,11,12,20,24,14,27,6,6,6,0.151260504,5,4,4,56,0.232142857,93,4,27,13,1,0.088888889,0.6,0.288888889,0.022222222,7846.075999,1628.460514,1221.316518,14.69112492,0.311692238,0.568441765,0.426321247,0.005128186,0.000108801,84.36640859,407.1151285,45.2339451,1.130086532,0.311692238,0.142110441,0.015789676,0.000394476,0.000108801,8,114.0833333,133.0875,30,9,0.3
952fe27a3d364fd4c2fd0336de5c4546540ad32fcc0893707b3603793898fa54509c1a50faf738030baf181c7884d66126eaa8fef21ca2093409a41dd327900e,0,16,57,2,66.8,0,0,0,0,0,,0,0,,18,16,,,,,,1.125,1,2,34.125,31,67,30.33333333,26,67,10,1,1,1,14,4,9,21,4,11,,,,,,,,,,,,,,,,1,1,1,18,0.166666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.8,,,
5160408ffd6681d4dd630cbeef4008a6b85469f01861b256fd2e08eca36ad34542e20e69b55b7dd9b763bebb03a1ba35e749961865aee1d2b0aef2f8a9addb98,0,11,68,2,59.1,30,0.185560804,0.01835537,0.00030899,3.791445732,0.433464242,6.123506546,1,6.123506546,67,34,19,2,0.28358209,3,4,1.970588235,1,13,156.0588235,39.5,1040,79.19402985,28,922,2,4,7,2,11,13,15,20,6,23,252,35,7.2,251,0.996031746,14,31,16,15,23,28,10,8,7,0.099206349,5,4,3,67,0.179104478,21,3,8,1,0,0.25,0.666666667,0.083333333,0,5.721628189,0.150892258,0.181251526,0.069734573,0,0.375467489,0.451010916,0.173521595,0,0.272458485,0.050297419,0.022656441,0.069734573,0,0.12515583,0.056376364,0.173521595,0,1,33.13333333,54.03,,,
6b1f289a138b311f0e2062bd280bc4ea374db606e40910db4b5ec575f5047199be0f974307119c4b9ef4963a0ce15566333300ebf3336a14d0beba654107e2a7,0,15,13,1,66.8,89,10.60465519,0.06893158,0.000810623,295.8777761,1996.206291,1134.698105,1,1134.698105,193,44,107,1,0.554404145,1,1,4.386363636,2,37,213.2727273,95.5,1670,48.62176166,31,518,1,1,1,2,18,21,15,11,20,29,169,24,7.041666667,166,0.982248521,15,32,12,2,51,22,26,22,15,0.372781065,8,7,7,193,0.113989637,75,6,17,9,0,0.1875,0.53125,0.28125,0,1079.2327,15.60733223,39.43795586,0.420116425,0,0.281388595,0.711037019,0.007574387,0,14.38976934,2.601222038,2.319879756,0.046679603,0,0.046898099,0.041825707,0.000841599,0,3,88.56666667,53.215,107,61,0.570093458
1afe7d16f04495abb3e0dcc6d080452834a9aaeafadf1b29b01aec8e57237a478377de51d440e45a809a6e7a31b21b86ee497a3e7b7a3c34911aeb1a831e6cfa,0,11,70,1,6.4,232,87.51351466,0.238138199,0.000860214,10235.12742,467902.2663,21178.27055,1,21178.27055,400,126,189,3,0.4725,6,18,3.174603175,2,24,365.8492063,113.5,4320,115.2425,56,1536,7,6,21,2,10,43,17,15,45,30,226,80,2.825,221,0.977876106,11,33,20,2,29,30,14,10,8,0.14159292,13,8,7,400,0.07,164,10,38,30,0,0.128205128,0.487179487,0.384615385,0,19439.30735,451.9867001,1249.466734,37.50976944,0,0.259917346,0.718512463,0.021570192,0,118.5323619,45.19867001,32.88070352,1.250325648,0,0.025991735,0.018908223,0.000719006,0,5,348.4,7.64,189,111,0.587301587
555d67c266544250aa21402c34c136ce9acd39123a23a19c3ec8d905886cb5cb074274d6763434285a25125a7088c89a1353b4984d138d5eeafdac9da560744d,1,11,68,5,19,1,0.019695282,0.001010895,0.000526428,0.057548523,0.00107471,0.059085846,1,0.059085846,167,166,164,2,0.982035928,1,2,1.006024096,1,2,35.8373494,17,338,35.62275449,17,338,2,1,2,2,13,27,11,26,24,12,56,8,7,56,1,0,19,9,16,23,10,19,4,3,0.464285714,5,5,4,167,0.083832335,0,2,1,0,0,0.666666667,0.333333333,0,0,0,0.058559418,0.000526428,0,0,0.991090451,0.008909549,0,0,0,0.029279709,0.000526428,0,0,0.495545226,0.008909549,0,0,0,98.48333333,4.2275,164,135,0.823170732
20f2b4a87cdce5834ed4c49a35ab3088df77106c90ac21120c4886f7ad5150292e415f657c8c8cf2167e5c658576b35f5dfcc5f9d59f432463c38ab775bbfe55,0,16,81,1,3.7,25,0.62371752,0.029129028,0.00022316,8.546406746,3.82126238,16.84037304,1,16.84037304,32,23,32,1,1,1,1,1.391304348,1,4,125.7391304,124,323,90.375,63.5,323,15,1,1,1,11,5,12,11,6,17,185,32,5.78125,128,0.691891892,16,27,15,30,25,27,6,5,5,0.086486486,2,2,1,32,0.15625,17,2,7,1,0,0.2,0.7,0.1,0,16.0252285,0.521338463,0.284586906,0.00921917,0,0.63956567,0.349124472,0.011309859,0,0.9426605,0.260669231,0.040655272,0.00921917,0,0.319782835,0.049874925,0.011309859,0,57,48.2,17.77,32,14,0.4375
797154b38a5aed7e6037a43018232bf474db50596903730ffe04f6c67250597b828b7648530dd0710785bf2ab9e354f872d107c5efa0a0b85d0dde2e83f0fabf,1,11,148,4,116.1,301,174.4599571,0.434855461,3.91E-05,23616.6465,2051339.1,55827.18626,1,55827.18626,274,46,159,2,0.580291971,1,4,5.956521739,1,57,753.9782609,81.5,24199,126.580292,28.5,3600,2,1,5,2,20,32,21,11,53,22,372,120,3.1,371,0.997311828,10,62,20,8,69,22,31,19,14,0.172043011,9,8,7,274,0.087591241,242,11,38,28,1,0.141025641,0.487179487,0.358974359,0.012820513,50087.87764,4490.193221,1168.550281,80.46585751,0.099261284,0.782357862,0.203604712,0.014020131,1.73E-05,206.974701,408.1993837,30.75132317,2.873780625,0.099261284,0.071123442,0.005358019,0.000500719,1.73E-05,1,339.8666667,65.02,159,51,0.320754717
75d3847a676249ee687f8185930a6898a957ca09691750f1cb7214165942a9dda61fdcf1e8c1825fece1feca59d36e6b2a5d7463bb7807fd0d20e7ad0c969f1e,0,11,101,1,51.2,80,22.33823487,0.332417488,0.000741005,450.889431,5441.517208,2122.132313,1,2122.132313,56,29,9,1,0.160714286,1,1,1.931034483,1,9,164.2068966,59,1124,85.03571429,50.5,483,9,2,3,2,18,10,17,28,6,18,87,18,4.833333333,82,0.942528736,14,19,15,8,8,24,6,5,4,0.172413793,4,4,3,56,0.196428571,70,5,16,4,0,0.2,0.64,0.16,0,1851.640688,88.32923031,85.06739807,97.09499645,0,0.326550703,0.3144918,0.358957496,0,26.45200983,17.66584606,5.316712379,24.27374911,0,0.065310141,0.019655738,0.089739374,0,5,15.88333333,48.3175,,,
7285856fb03e326da197551823085577afe27383bfa0347f025be2b90d543543aa3516ee31dc1d1016d033127f1635bfd38ca6ffe2de9bc14874bef449ba13a7,0,5,38,1,159.7,97,7.437541584,0.1854496,0.000702858,240.6572866,869.7426669,751.1917,1,751.1917,179,31,69,1,0.38547486,3,5,5.774193548,2,49,681.0967742,405,2565,117.9553073,53,1607,5,3,6,2,8,27,17,29,19,27,142,36,3.944444444,140,0.985915493,10,32,14,28,16,29,13,7,5,0.176056338,8,8,7,179,0.12849162,67,4,20,10,0,0.117647059,0.588235294,0.294117647,0,418.4943867,38.62605953,48.99833584,245.0729179,0,0.116099704,0.147276019,0.736624277,0,6.246184876,9.656514883,2.449916792,24.50729179,0,0.029024926,0.007363801,0.073662428,0,1,112.85,142.6725,69,27,0.391304348
